ticker1,ticker2,fundamental_similarity,similarity_strength
SBUX,XOM,0.9999999999999999,high
SBUX,VZ,0.9999999999999999,high
SBUX,MACD,0.0,low
SBUX,MSFT,0.9999999999999999,high
SBUX,Vol_30d,0.0,low
SBUX,NKE,0.9999999999999999,high
SBUX,V,0.9999999999999999,high
SBUX,WMT,0.9999999999999999,high
SBUX,CVX,0.9999999999999999,high
SBUX,NVDA,0.9999999999999999,high
SBUX,LogRet_1d,0.0,low
SBUX,PG,0.9999999999999999,high
SBUX,MACD_Hist,0.0,low
SBUX,COST,0.9999999999999999,high
SBUX,TXN,0.9999999999999999,high
SBUX,GOOGL,0.9999999999999999,high
SBUX,NFLX,0.9999999999999999,high
SBUX,GOOG,0.9999999999999999,high
CAT,AXP,0.9999999999999999,high
CAT,INTC,0.9999999999999999,high
CAT,AAPL,0.9999999999999999,high
CAT,META,0.9999999999999999,high
CAT,CSCO,0.9999999999999999,high
CAT,RSI_14,0.0,low
CAT,LLY,0.9999999999999999,high
CAT,MA,0.9999999999999999,high
CAT,CMCSA,0.9999999999999999,high
CAT,TMO,0.9999999999999999,high
CAT,PFE,0.9999999999999999,high
CAT,ACN,0.9999999999999999,high
CAT,BB_Width,0.0,low
CAT,LogRet_5d,0.0,low
CAT,LogRet_20d,0.0,low
CAT,IBM,0.9999999999999999,high
CAT,ABBV,0.9999999999999999,high
CAT,AMZN,0.9999999999999999,high
CAT,FDX,0.9999999999999999,high
CAT,PEP,0.9999999999999999,high
CAT,JPM,0.9999999999999999,high
CAT,UNH,0.9999999999999999,high
CAT,MCD,0.9999999999999999,high
CAT,BRK-B,0.9999999999999999,high
CAT,MRK,0.9999999999999999,high
CAT,DIS,0.9999999999999999,high
CAT,MACD_Sig,0.0,low
CAT,MMM,0.9999999999999999,high
CAT,XOM,0.9999999999999999,high
CAT,VZ,0.9999999999999999,high
CAT,MACD,0.0,low
CAT,MSFT,0.9999999999999999,high
CAT,Vol_30d,0.0,low
CAT,NKE,0.9999999999999999,high
CAT,V,0.9999999999999999,high
CAT,WMT,0.9999999999999999,high
CAT,CVX,0.9999999999999999,high
CAT,NVDA,0.9999999999999999,high
CAT,LogRet_1d,0.0,low
CAT,PG,0.9999999999999999,high
CAT,MACD_Hist,0.0,low
CAT,COST,0.9999999999999999,high
CAT,TXN,0.9999999999999999,high
CAT,GOOGL,0.9999999999999999,high
CAT,NFLX,0.9999999999999999,high
CAT,GOOG,0.9999999999999999,high
AXP,INTC,0.9999999999999999,high
AXP,AAPL,0.9999999999999999,high
AXP,META,0.9999999999999999,high
AXP,CSCO,0.9999999999999999,high
AXP,RSI_14,0.0,low
AXP,LLY,0.9999999999999999,high
AXP,MA,0.9999999999999999,high
AXP,CMCSA,0.9999999999999999,high
AXP,TMO,0.9999999999999999,high
AXP,PFE,0.9999999999999999,high
AXP,ACN,0.9999999999999999,high
AXP,BB_Width,0.0,low
AXP,LogRet_5d,0.0,low
AXP,LogRet_20d,0.0,low
AXP,IBM,0.9999999999999999,high
AXP,ABBV,0.9999999999999999,high
AXP,AMZN,0.9999999999999999,high
AXP,FDX,0.9999999999999999,high
AXP,PEP,0.9999999999999999,high
AXP,JPM,0.9999999999999999,high
AXP,UNH,0.9999999999999999,high
AXP,MCD,0.9999999999999999,high
AXP,BRK-B,0.9999999999999999,high
AXP,MRK,0.9999999999999999,high
AXP,DIS,0.9999999999999999,high
AXP,MACD_Sig,0.0,low
AXP,MMM,0.9999999999999999,high
AXP,XOM,0.9999999999999999,high
AXP,VZ,0.9999999999999999,high
AXP,MACD,0.0,low
AXP,MSFT,0.9999999999999999,high
AXP,Vol_30d,0.0,low
AXP,NKE,0.9999999999999999,high
AXP,V,0.9999999999999999,high
AXP,WMT,0.9999999999999999,high
AXP,CVX,0.9999999999999999,high
AXP,NVDA,0.9999999999999999,high
AXP,LogRet_1d,0.0,low
AXP,PG,0.9999999999999999,high
AXP,MACD_Hist,0.0,low
AXP,COST,0.9999999999999999,high
AXP,TXN,0.9999999999999999,high
AXP,GOOGL,0.9999999999999999,high
AXP,NFLX,0.9999999999999999,high
AXP,GOOG,0.9999999999999999,high
INTC,AAPL,0.9999999999999999,high
INTC,META,0.9999999999999999,high
INTC,CSCO,0.9999999999999999,high
INTC,RSI_14,0.0,low
INTC,LLY,0.9999999999999999,high
INTC,MA,0.9999999999999999,high
INTC,CMCSA,0.9999999999999999,high
INTC,TMO,0.9999999999999999,high
INTC,PFE,0.9999999999999999,high
INTC,ACN,0.9999999999999999,high
INTC,BB_Width,0.0,low
INTC,LogRet_5d,0.0,low
INTC,LogRet_20d,0.0,low
INTC,IBM,0.9999999999999999,high
INTC,ABBV,0.9999999999999999,high
INTC,AMZN,0.9999999999999999,high
INTC,FDX,0.9999999999999999,high
INTC,PEP,0.9999999999999999,high
INTC,JPM,0.9999999999999999,high
INTC,UNH,0.9999999999999999,high
INTC,MCD,0.9999999999999999,high
INTC,BRK-B,0.9999999999999999,high
INTC,MRK,0.9999999999999999,high
INTC,DIS,0.9999999999999999,high
INTC,MACD_Sig,0.0,low
INTC,MMM,0.9999999999999999,high
INTC,XOM,0.9999999999999999,high
INTC,VZ,0.9999999999999999,high
INTC,MACD,0.0,low
INTC,MSFT,0.9999999999999999,high
INTC,Vol_30d,0.0,low
INTC,NKE,0.9999999999999999,high
INTC,V,0.9999999999999999,high
INTC,WMT,0.9999999999999999,high
INTC,CVX,0.9999999999999999,high
INTC,NVDA,0.9999999999999999,high
INTC,LogRet_1d,0.0,low
INTC,PG,0.9999999999999999,high
INTC,MACD_Hist,0.0,low
INTC,COST,0.9999999999999999,high
INTC,TXN,0.9999999999999999,high
INTC,GOOGL,0.9999999999999999,high
INTC,NFLX,0.9999999999999999,high
INTC,GOOG,0.9999999999999999,high
AAPL,META,0.9999999999999999,high
AAPL,CSCO,0.9999999999999999,high
AAPL,RSI_14,0.0,low
AAPL,LLY,0.9999999999999999,high
AAPL,MA,0.9999999999999999,high
AAPL,CMCSA,0.9999999999999999,high
AAPL,TMO,0.9999999999999999,high
AAPL,PFE,0.9999999999999999,high
AAPL,ACN,0.9999999999999999,high
AAPL,BB_Width,0.0,low
AAPL,LogRet_5d,0.0,low
AAPL,LogRet_20d,0.0,low
AAPL,IBM,0.9999999999999999,high
AAPL,ABBV,0.9999999999999999,high
AAPL,AMZN,0.9999999999999999,high
AAPL,FDX,0.9999999999999999,high
AAPL,PEP,0.9999999999999999,high
AAPL,JPM,0.9999999999999999,high
AAPL,UNH,0.9999999999999999,high
AAPL,MCD,0.9999999999999999,high
AAPL,BRK-B,0.9999999999999999,high
AAPL,MRK,0.9999999999999999,high
AAPL,DIS,0.9999999999999999,high
AAPL,MACD_Sig,0.0,low
AAPL,MMM,0.9999999999999999,high
AAPL,XOM,0.9999999999999999,high
AAPL,VZ,0.9999999999999999,high
AAPL,MACD,0.0,low
AAPL,MSFT,0.9999999999999999,high
AAPL,Vol_30d,0.0,low
AAPL,NKE,0.9999999999999999,high
AAPL,V,0.9999999999999999,high
AAPL,WMT,0.9999999999999999,high
AAPL,CVX,0.9999999999999999,high
AAPL,NVDA,0.9999999999999999,high
AAPL,LogRet_1d,0.0,low
AAPL,PG,0.9999999999999999,high
AAPL,MACD_Hist,0.0,low
AAPL,COST,0.9999999999999999,high
AAPL,TXN,0.9999999999999999,high
AAPL,GOOGL,0.9999999999999999,high
AAPL,NFLX,0.9999999999999999,high
AAPL,GOOG,0.9999999999999999,high
META,CSCO,0.9999999999999999,high
META,RSI_14,0.0,low
META,LLY,0.9999999999999999,high
META,MA,0.9999999999999999,high
META,CMCSA,0.9999999999999999,high
META,TMO,0.9999999999999999,high
META,PFE,0.9999999999999999,high
META,ACN,0.9999999999999999,high
META,BB_Width,0.0,low
META,LogRet_5d,0.0,low
META,LogRet_20d,0.0,low
META,IBM,0.9999999999999999,high
META,ABBV,0.9999999999999999,high
META,AMZN,0.9999999999999999,high
META,FDX,0.9999999999999999,high
META,PEP,0.9999999999999999,high
META,JPM,0.9999999999999999,high
META,UNH,0.9999999999999999,high
META,MCD,0.9999999999999999,high
META,BRK-B,0.9999999999999999,high
META,MRK,0.9999999999999999,high
META,DIS,0.9999999999999999,high
META,MACD_Sig,0.0,low
META,MMM,0.9999999999999999,high
META,XOM,0.9999999999999999,high
META,VZ,0.9999999999999999,high
META,MACD,0.0,low
META,MSFT,0.9999999999999999,high
META,Vol_30d,0.0,low
META,NKE,0.9999999999999999,high
META,V,0.9999999999999999,high
META,WMT,0.9999999999999999,high
META,CVX,0.9999999999999999,high
META,NVDA,0.9999999999999999,high
META,LogRet_1d,0.0,low
META,PG,0.9999999999999999,high
META,MACD_Hist,0.0,low
META,COST,0.9999999999999999,high
META,TXN,0.9999999999999999,high
META,GOOGL,0.9999999999999999,high
META,NFLX,0.9999999999999999,high
META,GOOG,0.9999999999999999,high
CSCO,RSI_14,0.0,low
CSCO,LLY,0.9999999999999999,high
CSCO,MA,0.9999999999999999,high
CSCO,CMCSA,0.9999999999999999,high
CSCO,TMO,0.9999999999999999,high
CSCO,PFE,0.9999999999999999,high
CSCO,ACN,0.9999999999999999,high
CSCO,BB_Width,0.0,low
CSCO,LogRet_5d,0.0,low
CSCO,LogRet_20d,0.0,low
CSCO,IBM,0.9999999999999999,high
CSCO,ABBV,0.9999999999999999,high
CSCO,AMZN,0.9999999999999999,high
CSCO,FDX,0.9999999999999999,high
CSCO,PEP,0.9999999999999999,high
CSCO,JPM,0.9999999999999999,high
CSCO,UNH,0.9999999999999999,high
CSCO,MCD,0.9999999999999999,high
CSCO,BRK-B,0.9999999999999999,high
CSCO,MRK,0.9999999999999999,high
CSCO,DIS,0.9999999999999999,high
CSCO,MACD_Sig,0.0,low
CSCO,MMM,0.9999999999999999,high
CSCO,XOM,0.9999999999999999,high
CSCO,VZ,0.9999999999999999,high
CSCO,MACD,0.0,low
CSCO,MSFT,0.9999999999999999,high
CSCO,Vol_30d,0.0,low
CSCO,NKE,0.9999999999999999,high
CSCO,V,0.9999999999999999,high
CSCO,WMT,0.9999999999999999,high
CSCO,CVX,0.9999999999999999,high
CSCO,NVDA,0.9999999999999999,high
CSCO,LogRet_1d,0.0,low
CSCO,PG,0.9999999999999999,high
CSCO,MACD_Hist,0.0,low
CSCO,COST,0.9999999999999999,high
CSCO,TXN,0.9999999999999999,high
CSCO,GOOGL,0.9999999999999999,high
CSCO,NFLX,0.9999999999999999,high
CSCO,GOOG,0.9999999999999999,high
RSI_14,LLY,0.0,low
RSI_14,MA,0.0,low
RSI_14,CMCSA,0.0,low
RSI_14,TMO,0.0,low
RSI_14,PFE,0.0,low
RSI_14,ACN,0.0,low
RSI_14,BB_Width,0.0,low
RSI_14,LogRet_5d,0.0,low
RSI_14,LogRet_20d,0.0,low
RSI_14,IBM,0.0,low
RSI_14,ABBV,0.0,low
RSI_14,AMZN,0.0,low
RSI_14,FDX,0.0,low
RSI_14,PEP,0.0,low
RSI_14,JPM,0.0,low
RSI_14,UNH,0.0,low
RSI_14,MCD,0.0,low
RSI_14,BRK-B,0.0,low
RSI_14,MRK,0.0,low
RSI_14,DIS,0.0,low
RSI_14,MACD_Sig,0.0,low
RSI_14,MMM,0.0,low
RSI_14,XOM,0.0,low
RSI_14,VZ,0.0,low
RSI_14,MACD,0.0,low
RSI_14,MSFT,0.0,low
RSI_14,Vol_30d,0.0,low
RSI_14,NKE,0.0,low
RSI_14,V,0.0,low
RSI_14,WMT,0.0,low
RSI_14,CVX,0.0,low
RSI_14,NVDA,0.0,low
RSI_14,LogRet_1d,0.0,low
RSI_14,PG,0.0,low
RSI_14,MACD_Hist,0.0,low
RSI_14,COST,0.0,low
RSI_14,TXN,0.0,low
RSI_14,GOOGL,0.0,low
RSI_14,NFLX,0.0,low
RSI_14,GOOG,0.0,low
LLY,MA,0.9999999999999999,high
LLY,CMCSA,0.9999999999999999,high
LLY,TMO,0.9999999999999999,high
LLY,PFE,0.9999999999999999,high
LLY,ACN,0.9999999999999999,high
LLY,BB_Width,0.0,low
LLY,LogRet_5d,0.0,low
LLY,LogRet_20d,0.0,low
LLY,IBM,0.9999999999999999,high
LLY,ABBV,0.9999999999999999,high
LLY,AMZN,0.9999999999999999,high
LLY,FDX,0.9999999999999999,high
LLY,PEP,0.9999999999999999,high
LLY,JPM,0.9999999999999999,high
LLY,UNH,0.9999999999999999,high
LLY,MCD,0.9999999999999999,high
LLY,BRK-B,0.9999999999999999,high
LLY,MRK,0.9999999999999999,high
LLY,DIS,0.9999999999999999,high
LLY,MACD_Sig,0.0,low
LLY,MMM,0.9999999999999999,high
LLY,XOM,0.9999999999999999,high
LLY,VZ,0.9999999999999999,high
LLY,MACD,0.0,low
LLY,MSFT,0.9999999999999999,high
LLY,Vol_30d,0.0,low
LLY,NKE,0.9999999999999999,high
LLY,V,0.9999999999999999,high
LLY,WMT,0.9999999999999999,high
LLY,CVX,0.9999999999999999,high
LLY,NVDA,0.9999999999999999,high
LLY,LogRet_1d,0.0,low
LLY,PG,0.9999999999999999,high
LLY,MACD_Hist,0.0,low
LLY,COST,0.9999999999999999,high
LLY,TXN,0.9999999999999999,high
LLY,GOOGL,0.9999999999999999,high
LLY,NFLX,0.9999999999999999,high
LLY,GOOG,0.9999999999999999,high
MA,CMCSA,0.9999999999999999,high
MA,TMO,0.9999999999999999,high
MA,PFE,0.9999999999999999,high
MA,ACN,0.9999999999999999,high
MA,BB_Width,0.0,low
MA,LogRet_5d,0.0,low
MA,LogRet_20d,0.0,low
MA,IBM,0.9999999999999999,high
MA,ABBV,0.9999999999999999,high
MA,AMZN,0.9999999999999999,high
MA,FDX,0.9999999999999999,high
MA,PEP,0.9999999999999999,high
MA,JPM,0.9999999999999999,high
MA,UNH,0.9999999999999999,high
MA,MCD,0.9999999999999999,high
MA,BRK-B,0.9999999999999999,high
MA,MRK,0.9999999999999999,high
MA,DIS,0.9999999999999999,high
MA,MACD_Sig,0.0,low
MA,MMM,0.9999999999999999,high
MA,XOM,0.9999999999999999,high
MA,VZ,0.9999999999999999,high
MA,MACD,0.0,low
MA,MSFT,0.9999999999999999,high
MA,Vol_30d,0.0,low
MA,NKE,0.9999999999999999,high
MA,V,0.9999999999999999,high
MA,WMT,0.9999999999999999,high
MA,CVX,0.9999999999999999,high
MA,NVDA,0.9999999999999999,high
MA,LogRet_1d,0.0,low
MA,PG,0.9999999999999999,high
MA,MACD_Hist,0.0,low
MA,COST,0.9999999999999999,high
MA,TXN,0.9999999999999999,high
MA,GOOGL,0.9999999999999999,high
MA,NFLX,0.9999999999999999,high
MA,GOOG,0.9999999999999999,high
CMCSA,TMO,0.9999999999999999,high
CMCSA,PFE,0.9999999999999999,high
CMCSA,ACN,0.9999999999999999,high
CMCSA,BB_Width,0.0,low
CMCSA,LogRet_5d,0.0,low
CMCSA,LogRet_20d,0.0,low
CMCSA,IBM,0.9999999999999999,high
CMCSA,ABBV,0.9999999999999999,high
CMCSA,AMZN,0.9999999999999999,high
CMCSA,FDX,0.9999999999999999,high
CMCSA,PEP,0.9999999999999999,high
CMCSA,JPM,0.9999999999999999,high
CMCSA,UNH,0.9999999999999999,high
CMCSA,MCD,0.9999999999999999,high
CMCSA,BRK-B,0.9999999999999999,high
CMCSA,MRK,0.9999999999999999,high
CMCSA,DIS,0.9999999999999999,high
CMCSA,MACD_Sig,0.0,low
CMCSA,MMM,0.9999999999999999,high
CMCSA,XOM,0.9999999999999999,high
CMCSA,VZ,0.9999999999999999,high
CMCSA,MACD,0.0,low
CMCSA,MSFT,0.9999999999999999,high
CMCSA,Vol_30d,0.0,low
CMCSA,NKE,0.9999999999999999,high
CMCSA,V,0.9999999999999999,high
CMCSA,WMT,0.9999999999999999,high
CMCSA,CVX,0.9999999999999999,high
CMCSA,NVDA,0.9999999999999999,high
CMCSA,LogRet_1d,0.0,low
CMCSA,PG,0.9999999999999999,high
CMCSA,MACD_Hist,0.0,low
CMCSA,COST,0.9999999999999999,high
CMCSA,TXN,0.9999999999999999,high
CMCSA,GOOGL,0.9999999999999999,high
CMCSA,NFLX,0.9999999999999999,high
CMCSA,GOOG,0.9999999999999999,high
TMO,PFE,0.9999999999999999,high
TMO,ACN,0.9999999999999999,high
TMO,BB_Width,0.0,low
TMO,LogRet_5d,0.0,low
TMO,LogRet_20d,0.0,low
TMO,IBM,0.9999999999999999,high
TMO,ABBV,0.9999999999999999,high
TMO,AMZN,0.9999999999999999,high
TMO,FDX,0.9999999999999999,high
TMO,PEP,0.9999999999999999,high
TMO,JPM,0.9999999999999999,high
TMO,UNH,0.9999999999999999,high
TMO,MCD,0.9999999999999999,high
TMO,BRK-B,0.9999999999999999,high
TMO,MRK,0.9999999999999999,high
TMO,DIS,0.9999999999999999,high
TMO,MACD_Sig,0.0,low
TMO,MMM,0.9999999999999999,high
TMO,XOM,0.9999999999999999,high
TMO,VZ,0.9999999999999999,high
TMO,MACD,0.0,low
TMO,MSFT,0.9999999999999999,high
TMO,Vol_30d,0.0,low
TMO,NKE,0.9999999999999999,high
TMO,V,0.9999999999999999,high
TMO,WMT,0.9999999999999999,high
TMO,CVX,0.9999999999999999,high
TMO,NVDA,0.9999999999999999,high
TMO,LogRet_1d,0.0,low
TMO,PG,0.9999999999999999,high
TMO,MACD_Hist,0.0,low
TMO,COST,0.9999999999999999,high
TMO,TXN,0.9999999999999999,high
TMO,GOOGL,0.9999999999999999,high
TMO,NFLX,0.9999999999999999,high
TMO,GOOG,0.9999999999999999,high
PFE,ACN,0.9999999999999999,high
PFE,BB_Width,0.0,low
PFE,LogRet_5d,0.0,low
PFE,LogRet_20d,0.0,low
PFE,IBM,0.9999999999999999,high
PFE,ABBV,0.9999999999999999,high
PFE,AMZN,0.9999999999999999,high
PFE,FDX,0.9999999999999999,high
PFE,PEP,0.9999999999999999,high
PFE,JPM,0.9999999999999999,high
PFE,UNH,0.9999999999999999,high
PFE,MCD,0.9999999999999999,high
PFE,BRK-B,0.9999999999999999,high
PFE,MRK,0.9999999999999999,high
PFE,DIS,0.9999999999999999,high
PFE,MACD_Sig,0.0,low
PFE,MMM,0.9999999999999999,high
PFE,XOM,0.9999999999999999,high
PFE,VZ,0.9999999999999999,high
PFE,MACD,0.0,low
PFE,MSFT,0.9999999999999999,high
PFE,Vol_30d,0.0,low
PFE,NKE,0.9999999999999999,high
PFE,V,0.9999999999999999,high
PFE,WMT,0.9999999999999999,high
PFE,CVX,0.9999999999999999,high
PFE,NVDA,0.9999999999999999,high
PFE,LogRet_1d,0.0,low
PFE,PG,0.9999999999999999,high
PFE,MACD_Hist,0.0,low
PFE,COST,0.9999999999999999,high
PFE,TXN,0.9999999999999999,high
PFE,GOOGL,0.9999999999999999,high
PFE,NFLX,0.9999999999999999,high
PFE,GOOG,0.9999999999999999,high
ACN,BB_Width,0.0,low
ACN,LogRet_5d,0.0,low
ACN,LogRet_20d,0.0,low
ACN,IBM,0.9999999999999999,high
ACN,ABBV,0.9999999999999999,high
ACN,AMZN,0.9999999999999999,high
ACN,FDX,0.9999999999999999,high
ACN,PEP,0.9999999999999999,high
ACN,JPM,0.9999999999999999,high
ACN,UNH,0.9999999999999999,high
ACN,MCD,0.9999999999999999,high
ACN,BRK-B,0.9999999999999999,high
ACN,MRK,0.9999999999999999,high
ACN,DIS,0.9999999999999999,high
ACN,MACD_Sig,0.0,low
ACN,MMM,0.9999999999999999,high
ACN,XOM,0.9999999999999999,high
ACN,VZ,0.9999999999999999,high
ACN,MACD,0.0,low
ACN,MSFT,0.9999999999999999,high
ACN,Vol_30d,0.0,low
ACN,NKE,0.9999999999999999,high
ACN,V,0.9999999999999999,high
ACN,WMT,0.9999999999999999,high
ACN,CVX,0.9999999999999999,high
ACN,NVDA,0.9999999999999999,high
ACN,LogRet_1d,0.0,low
ACN,PG,0.9999999999999999,high
ACN,MACD_Hist,0.0,low
ACN,COST,0.9999999999999999,high
ACN,TXN,0.9999999999999999,high
ACN,GOOGL,0.9999999999999999,high
ACN,NFLX,0.9999999999999999,high
ACN,GOOG,0.9999999999999999,high
BB_Width,LogRet_5d,0.0,low
BB_Width,LogRet_20d,0.0,low
BB_Width,IBM,0.0,low
BB_Width,ABBV,0.0,low
BB_Width,AMZN,0.0,low
BB_Width,FDX,0.0,low
BB_Width,PEP,0.0,low
BB_Width,JPM,0.0,low
BB_Width,UNH,0.0,low
BB_Width,MCD,0.0,low
BB_Width,BRK-B,0.0,low
BB_Width,MRK,0.0,low
BB_Width,DIS,0.0,low
BB_Width,MACD_Sig,0.0,low
BB_Width,MMM,0.0,low
BB_Width,XOM,0.0,low
BB_Width,VZ,0.0,low
BB_Width,MACD,0.0,low
BB_Width,MSFT,0.0,low
BB_Width,Vol_30d,0.0,low
BB_Width,NKE,0.0,low
BB_Width,V,0.0,low
BB_Width,WMT,0.0,low
BB_Width,CVX,0.0,low
BB_Width,NVDA,0.0,low
BB_Width,LogRet_1d,0.0,low
BB_Width,PG,0.0,low
BB_Width,MACD_Hist,0.0,low
BB_Width,COST,0.0,low
BB_Width,TXN,0.0,low
BB_Width,GOOGL,0.0,low
BB_Width,NFLX,0.0,low
BB_Width,GOOG,0.0,low
LogRet_5d,LogRet_20d,0.0,low
LogRet_5d,IBM,0.0,low
LogRet_5d,ABBV,0.0,low
LogRet_5d,AMZN,0.0,low
LogRet_5d,FDX,0.0,low
LogRet_5d,PEP,0.0,low
LogRet_5d,JPM,0.0,low
LogRet_5d,UNH,0.0,low
LogRet_5d,MCD,0.0,low
LogRet_5d,BRK-B,0.0,low
LogRet_5d,MRK,0.0,low
LogRet_5d,DIS,0.0,low
LogRet_5d,MACD_Sig,0.0,low
LogRet_5d,MMM,0.0,low
LogRet_5d,XOM,0.0,low
LogRet_5d,VZ,0.0,low
LogRet_5d,MACD,0.0,low
LogRet_5d,MSFT,0.0,low
LogRet_5d,Vol_30d,0.0,low
LogRet_5d,NKE,0.0,low
LogRet_5d,V,0.0,low
LogRet_5d,WMT,0.0,low
LogRet_5d,CVX,0.0,low
LogRet_5d,NVDA,0.0,low
LogRet_5d,LogRet_1d,0.0,low
LogRet_5d,PG,0.0,low
LogRet_5d,MACD_Hist,0.0,low
LogRet_5d,COST,0.0,low
LogRet_5d,TXN,0.0,low
LogRet_5d,GOOGL,0.0,low
LogRet_5d,NFLX,0.0,low
LogRet_5d,GOOG,0.0,low
LogRet_20d,IBM,0.0,low
LogRet_20d,ABBV,0.0,low
LogRet_20d,AMZN,0.0,low
LogRet_20d,FDX,0.0,low
LogRet_20d,PEP,0.0,low
LogRet_20d,JPM,0.0,low
LogRet_20d,UNH,0.0,low
LogRet_20d,MCD,0.0,low
LogRet_20d,BRK-B,0.0,low
LogRet_20d,MRK,0.0,low
LogRet_20d,DIS,0.0,low
LogRet_20d,MACD_Sig,0.0,low
LogRet_20d,MMM,0.0,low
LogRet_20d,XOM,0.0,low
LogRet_20d,VZ,0.0,low
LogRet_20d,MACD,0.0,low
LogRet_20d,MSFT,0.0,low
LogRet_20d,Vol_30d,0.0,low
LogRet_20d,NKE,0.0,low
LogRet_20d,V,0.0,low
LogRet_20d,WMT,0.0,low
LogRet_20d,CVX,0.0,low
LogRet_20d,NVDA,0.0,low
LogRet_20d,LogRet_1d,0.0,low
LogRet_20d,PG,0.0,low
LogRet_20d,MACD_Hist,0.0,low
LogRet_20d,COST,0.0,low
LogRet_20d,TXN,0.0,low
LogRet_20d,GOOGL,0.0,low
LogRet_20d,NFLX,0.0,low
LogRet_20d,GOOG,0.0,low
IBM,ABBV,0.9999999999999999,high
IBM,AMZN,0.9999999999999999,high
IBM,FDX,0.9999999999999999,high
IBM,PEP,0.9999999999999999,high
IBM,JPM,0.9999999999999999,high
IBM,UNH,0.9999999999999999,high
IBM,MCD,0.9999999999999999,high
IBM,BRK-B,0.9999999999999999,high
IBM,MRK,0.9999999999999999,high
IBM,DIS,0.9999999999999999,high
IBM,MACD_Sig,0.0,low
IBM,MMM,0.9999999999999999,high
IBM,XOM,0.9999999999999999,high
IBM,VZ,0.9999999999999999,high
IBM,MACD,0.0,low
IBM,MSFT,0.9999999999999999,high
IBM,Vol_30d,0.0,low
IBM,NKE,0.9999999999999999,high
IBM,V,0.9999999999999999,high
IBM,WMT,0.9999999999999999,high
IBM,CVX,0.9999999999999999,high
IBM,NVDA,0.9999999999999999,high
IBM,LogRet_1d,0.0,low
IBM,PG,0.9999999999999999,high
IBM,MACD_Hist,0.0,low
IBM,COST,0.9999999999999999,high
IBM,TXN,0.9999999999999999,high
IBM,GOOGL,0.9999999999999999,high
IBM,NFLX,0.9999999999999999,high
IBM,GOOG,0.9999999999999999,high
ABBV,AMZN,0.9999999999999999,high
ABBV,FDX,0.9999999999999999,high
ABBV,PEP,0.9999999999999999,high
ABBV,JPM,0.9999999999999999,high
ABBV,UNH,0.9999999999999999,high
ABBV,MCD,0.9999999999999999,high
ABBV,BRK-B,0.9999999999999999,high
ABBV,MRK,0.9999999999999999,high
ABBV,DIS,0.9999999999999999,high
ABBV,MACD_Sig,0.0,low
ABBV,MMM,0.9999999999999999,high
ABBV,XOM,0.9999999999999999,high
ABBV,VZ,0.9999999999999999,high
ABBV,MACD,0.0,low
ABBV,MSFT,0.9999999999999999,high
ABBV,Vol_30d,0.0,low
ABBV,NKE,0.9999999999999999,high
ABBV,V,0.9999999999999999,high
ABBV,WMT,0.9999999999999999,high
ABBV,CVX,0.9999999999999999,high
ABBV,NVDA,0.9999999999999999,high
ABBV,LogRet_1d,0.0,low
ABBV,PG,0.9999999999999999,high
ABBV,MACD_Hist,0.0,low
ABBV,COST,0.9999999999999999,high
ABBV,TXN,0.9999999999999999,high
ABBV,GOOGL,0.9999999999999999,high
ABBV,NFLX,0.9999999999999999,high
ABBV,GOOG,0.9999999999999999,high
AMZN,FDX,0.9999999999999999,high
AMZN,PEP,0.9999999999999999,high
AMZN,JPM,0.9999999999999999,high
AMZN,UNH,0.9999999999999999,high
AMZN,MCD,0.9999999999999999,high
AMZN,BRK-B,0.9999999999999999,high
AMZN,MRK,0.9999999999999999,high
AMZN,DIS,0.9999999999999999,high
AMZN,MACD_Sig,0.0,low
AMZN,MMM,0.9999999999999999,high
AMZN,XOM,0.9999999999999999,high
AMZN,VZ,0.9999999999999999,high
AMZN,MACD,0.0,low
AMZN,MSFT,0.9999999999999999,high
AMZN,Vol_30d,0.0,low
AMZN,NKE,0.9999999999999999,high
AMZN,V,0.9999999999999999,high
AMZN,WMT,0.9999999999999999,high
AMZN,CVX,0.9999999999999999,high
AMZN,NVDA,0.9999999999999999,high
AMZN,LogRet_1d,0.0,low
AMZN,PG,0.9999999999999999,high
AMZN,MACD_Hist,0.0,low
AMZN,COST,0.9999999999999999,high
AMZN,TXN,0.9999999999999999,high
AMZN,GOOGL,0.9999999999999999,high
AMZN,NFLX,0.9999999999999999,high
AMZN,GOOG,0.9999999999999999,high
FDX,PEP,0.9999999999999999,high
FDX,JPM,0.9999999999999999,high
FDX,UNH,0.9999999999999999,high
FDX,MCD,0.9999999999999999,high
FDX,BRK-B,0.9999999999999999,high
FDX,MRK,0.9999999999999999,high
FDX,DIS,0.9999999999999999,high
FDX,MACD_Sig,0.0,low
FDX,MMM,0.9999999999999999,high
FDX,XOM,0.9999999999999999,high
FDX,VZ,0.9999999999999999,high
FDX,MACD,0.0,low
FDX,MSFT,0.9999999999999999,high
FDX,Vol_30d,0.0,low
FDX,NKE,0.9999999999999999,high
FDX,V,0.9999999999999999,high
FDX,WMT,0.9999999999999999,high
FDX,CVX,0.9999999999999999,high
FDX,NVDA,0.9999999999999999,high
FDX,LogRet_1d,0.0,low
FDX,PG,0.9999999999999999,high
FDX,MACD_Hist,0.0,low
FDX,COST,0.9999999999999999,high
FDX,TXN,0.9999999999999999,high
FDX,GOOGL,0.9999999999999999,high
